t,fz1,fz2
28.080000000000002,4.6234130859375,5.0811767578125
28.12,4.82177734375,5.06591796875
28.16,5.218505859375,5.218505859375
28.200000000000003,5.5084228515625,5.5389404296875
28.240000000000002,5.2032470703125,5.615234375
28.28,5.43212890625,5.340576171875
28.32,5.157470703125,5.55419921875
28.360000000000003,5.5694580078125,5.4931640625
28.400000000000002,5.4168701171875,5.584716796875
28.44,5.523681640625,5.2947998046875
28.48,5.584716796875,5.4168701171875
28.520000000000003,5.706787109375,5.5999755859375
28.560000000000002,5.4473876953125,5.5084228515625
28.6,5.126953125,5.2032470703125
28.64,4.7454833984375,5.55419921875
28.68,4.8675537109375,5.3558349609375
28.720000000000002,5.1116943359375,5.279541015625
28.76,5.0811767578125,5.1422119140625
28.8,5.0811767578125,5.584716796875
28.84,4.852294921875,5.462646484375
28.880000000000003,4.8828125,5.0201416015625
28.92,4.9896240234375,4.7454833984375
28.96,4.82177734375,4.791259765625
29.0,4.669189453125,4.8675537109375
29.040000000000003,5.0506591796875,4.9285888671875
29.080000000000002,4.8370361328125,5.0811767578125
29.12,5.0506591796875,4.974365234375
29.16,5.218505859375,5.279541015625
29.200000000000003,5.5694580078125,5.5084228515625
29.240000000000002,5.5694580078125,5.3253173828125
29.28,5.340576171875,5.0506591796875
29.32,5.2642822265625,5.18798828125
29.360000000000003,5.1422119140625,4.852294921875
29.400000000000002,4.7149658203125,4.730224609375
29.44,4.913330078125,4.9896240234375
29.48,5.0048828125,5.1116943359375
29.520000000000003,4.8980712890625,5.279541015625
29.560000000000002,5.2642822265625,5.0201416015625
29.6,5.4473876953125,5.340576171875
29.64,5.5999755859375,5.3558349609375
29.68,5.6610107421875,5.8746337890625
29.720000000000002,5.767822265625,5.8135986328125
29.76,5.7525634765625,5.706787109375
29.8,5.7525634765625,5.767822265625
29.84,5.645751953125,5.3558349609375
29.880000000000003,5.4779052734375,5.2032470703125
29.92,5.2337646484375,5.0811767578125
29.96,4.913330078125,4.730224609375
30.0,4.7149658203125,4.7149658203125
30.040000000000003,4.8980712890625,4.1046142578125
30.080000000000002,5.06591796875,4.180908203125
30.12,4.7149658203125,4.7149658203125
30.16,5.035400390625,4.8675537109375
30.200000000000003,5.2642822265625,4.8370361328125
30.240000000000002,5.0201416015625,5.0506591796875
30.28,5.55419921875,4.6539306640625
30.32,4.791259765625,4.9896240234375
30.360000000000003,4.9896240234375,4.82177734375
30.400000000000002,5.0811767578125,5.126953125
30.44,4.9285888671875,4.974365234375
30.48,5.2032470703125,5.2490234375
30.520000000000003,5.1116943359375,5.2642822265625
30.560000000000002,5.3863525390625,5.31005859375
30.6,5.645751953125,5.615234375
30.64,5.462646484375,5.55419921875
30.68,5.4168701171875,5.8441162109375
30.720000000000002,5.1116943359375,5.3863525390625
30.76,5.1422119140625,5.18798828125
30.8,4.82177734375,5.18798828125
30.84,5.035400390625,4.82177734375
30.880000000000003,4.791259765625,4.9285888671875
30.92,4.5166015625,4.6539306640625
30.96,4.69970703125,4.974365234375
31.0,4.730224609375,4.974365234375
31.040000000000003,4.82177734375,5.31005859375
31.080000000000002,4.7607421875,5.0811767578125
31.12,4.7607421875,5.0201416015625
31.16,4.852294921875,4.7454833984375
31.200000000000003,4.8065185546875,4.9591064453125
31.240000000000002,4.82177734375,4.608154296875
31.28,5.0811767578125,4.8828125
31.32,4.94384765625,4.9896240234375
31.360000000000003,4.8065185546875,5.2337646484375
31.400000000000002,5.2032470703125,5.3863525390625
31.44,5.2490234375,5.9661865234375
31.48,5.7220458984375,5.3863525390625
31.520000000000003,5.18798828125,5.4931640625
31.560000000000002,5.7373046875,5.4473876953125
31.6,5.2947998046875,5.3253173828125
31.64,6.072998046875,5.5084228515625
31.68,5.4779052734375,5.31005859375
31.720000000000002,5.43212890625,5.5389404296875
31.76,5.462646484375,4.9591064453125
31.8,5.37109375,4.9896240234375
31.84,4.94384765625,4.7149658203125
31.880000000000003,5.2337646484375,4.69970703125
31.92,5.06591796875,4.974365234375
31.96,4.7607421875,4.852294921875
32.0,5.0048828125,4.8980712890625
32.04,5.1727294921875,5.0201416015625
32.08,5.462646484375,5.2947998046875
32.12,5.6610107421875,5.096435546875
32.16,5.1727294921875,5.096435546875
32.2,5.4473876953125,4.8828125
32.24,4.9896240234375,4.638671875
32.28,5.0048828125,4.7760009765625
32.32,5.096435546875,4.791259765625
32.36,5.0201416015625,4.6234130859375
32.4,4.791259765625,4.69970703125
32.44,4.94384765625,4.425048828125
32.48,4.8065185546875,4.730224609375
32.52,4.8065185546875,4.913330078125
32.56,4.8675537109375,4.57763671875
32.6,4.730224609375,4.8065185546875
32.64,5.18798828125,4.69970703125
32.68,5.096435546875,5.126953125
32.72,5.523681640625,5.462646484375
32.76,5.3863525390625,5.43212890625
32.8,5.5694580078125,5.828857421875
32.839999999999996,5.7220458984375,6.011962890625
32.88,5.55419921875,5.9356689453125
32.92,5.5389404296875,5.7830810546875
32.96,5.6610107421875,5.523681640625
33.0,5.2642822265625,5.55419921875
33.04,5.1727294921875,5.462646484375
33.08,5.2032470703125,5.279541015625
33.12,5.2642822265625,5.0811767578125
33.16,5.31005859375,4.9591064453125
33.2,5.1116943359375,4.913330078125
33.24,5.1116943359375,5.2032470703125
33.28,4.6539306640625,5.126953125
33.32,4.669189453125,4.7760009765625
33.36,4.8828125,4.82177734375
33.4,4.8980712890625,4.7149658203125
33.44,4.5166015625,4.7454833984375
33.48,4.9896240234375,4.9591064453125
33.52,5.2032470703125,5.2947998046875
33.56,5.2032470703125,5.4779052734375
33.6,5.43212890625,5.523681640625
33.64,5.4168701171875,5.462646484375
33.68,5.126953125,5.1422119140625
33.72,5.2490234375,5.1422119140625
33.76,4.69970703125,4.791259765625
33.8,4.913330078125,5.2490234375
33.839999999999996,5.3558349609375,5.06591796875
33.88,5.31005859375,5.462646484375
33.92,5.2490234375,5.7525634765625
33.96,5.5084228515625,5.7220458984375
34.0,5.9967041015625,6.1492919921875
34.04,5.9814453125,5.889892578125
34.08,5.859375,5.706787109375
34.12,5.4931640625,5.2947998046875
34.16,5.3558349609375,5.2337646484375
34.2,5.0048828125,4.8980712890625
34.24,4.8828125,4.425048828125
34.28,4.8370361328125,4.486083984375
34.32,4.8065185546875,4.82177734375
34.36,4.638671875,4.9285888671875
34.4,4.425048828125,4.57763671875
34.44,4.638671875,4.4708251953125
34.48,4.7760009765625,4.82177734375
34.52,4.82177734375,4.69970703125
34.56,5.1422119140625,4.9896240234375
34.6,4.82177734375,4.94384765625
34.64,4.608154296875,5.218505859375
34.68,4.9285888671875,5.5694580078125
34.72,4.9591064453125,5.523681640625
34.76,4.8675537109375,5.7525634765625
34.8,5.0811767578125,5.584716796875
34.839999999999996,5.4473876953125,5.706787109375
34.88,5.2490234375,5.4168701171875
34.92,5.157470703125,5.37109375
34.96,5.1727294921875,5.6610107421875
35.0,5.5084228515625,5.340576171875
35.04,5.0201416015625,5.584716796875
35.08,5.0048828125,5.218505859375
35.12,5.3253173828125,5.5694580078125
35.16,5.523681640625,5.2642822265625
35.2,5.096435546875,5.2947998046875
35.24,5.0811767578125,5.615234375
35.28,5.1116943359375,5.4779052734375
35.32,5.096435546875,5.035400390625
35.36,4.791259765625,4.638671875
35.4,5.06591796875,4.57763671875
35.44,4.94384765625,4.6844482421875
35.48,4.4403076171875,5.1422119140625
35.52,4.547119140625,5.035400390625
35.56,5.2642822265625,4.8065185546875
35.6,5.5389404296875,4.791259765625
35.64,5.279541015625,5.4779052734375
35.68,5.218505859375,5.645751953125
35.72,4.852294921875,5.4779052734375
35.76,5.0048828125,5.31005859375
35.8,4.730224609375,5.218505859375
35.839999999999996,5.157470703125,4.39453125
35.88,4.7762451171875,4.6234130859375
35.92,5.0048828125,5.0201416015625
35.96,4.7760009765625,5.1422119140625
36.0,5.0201416015625,4.4097900390625
36.04,5.3558349609375,4.57763671875
36.08,5.67626953125,4.8675537109375
36.120000000000005,5.4473876953125,5.2337646484375
36.160000000000004,5.401611328125,5.6915283203125
36.2,5.3558349609375,5.645751953125
36.24,5.5999755859375,5.31005859375
36.28,5.1727294921875,5.584716796875
36.32,5.2490234375,5.2337646484375
36.36,5.096435546875,4.8065185546875
36.4,4.5013427734375,4.8828125
36.440000000000005,4.6234130859375,5.0048828125
36.480000000000004,4.974365234375,4.913330078125
36.52,5.3558349609375,4.791259765625
36.56,5.462646484375,5.3558349609375
36.6,5.2642822265625,5.8441162109375
36.64,5.828857421875,5.31005859375
36.68,5.645751953125,5.4473876953125
36.72,5.2337646484375,5.584716796875
36.76,5.0506591796875,5.9661865234375
36.800000000000004,4.791259765625,5.4473876953125
36.84,4.8980712890625,5.0506591796875
36.88,4.486083984375,4.669189453125
36.92,4.486083984375,4.2266845703125
36.96,4.4097900390625,4.5166015625
37.0,4.3487548828125,5.0811767578125
37.04,4.974365234375,4.4403076171875
37.08,5.279541015625,4.5166015625
37.120000000000005,4.547119140625,5.2490234375
37.160000000000004,4.69970703125,5.18798828125
37.2,5.2490234375,5.4779052734375
37.24,5.18798828125,5.584716796875
37.28,5.3558349609375,5.37109375
37.32,5.67626953125,5.096435546875
37.36,5.4779052734375,5.1422119140625
37.4,5.0811767578125,5.462646484375
37.440000000000005,4.9591064453125,5.4931640625
37.480000000000004,5.79833984375,5.0048828125
37.52,5.096435546875,5.584716796875
37.56,4.8980712890625,5.584716796875
37.6,5.3558349609375,4.669189453125
37.64,5.584716796875,5.6304931640625
37.68,5.5999755859375,5.859375
37.72,5.9661865234375,5.67626953125
37.76,5.3558349609375,5.79833984375
37.800000000000004,5.0506591796875,5.6610107421875
37.84,5.6610107421875,4.8370361328125
37.88,5.2642822265625,4.791259765625
37.92,4.5318603515625,4.82177734375
37.96,4.94384765625,5.035400390625
38.0,4.4708251953125,4.638671875
38.04,4.974365234375,3.96728515625
38.08,3.9520263671875,5.0506591796875
38.120000000000005,4.4708251953125,4.791259765625
38.160000000000004,5.4931640625,4.058837890625
38.2,4.7607421875,4.5928955078125
38.24,4.5928955078125,5.0048828125
38.28,5.2337646484375,5.126953125
38.32,5.157470703125,4.974365234375
38.36,4.9285888671875,5.889892578125
38.4,5.7373046875,5.1116943359375
38.440000000000005,5.0201416015625,5.645751953125
38.480000000000004,5.43212890625,5.157470703125
38.52,5.2337646484375,5.6915283203125
38.56,5.157470703125,4.9285888671875
38.6,5.2947998046875,5.1116943359375
38.64,4.7454833984375,5.096435546875
38.68,5.43212890625,4.486083984375
38.72,5.462646484375,4.730224609375
38.760000000000005,4.8065185546875,5.8746337890625
38.800000000000004,5.523681640625,5.0201416015625
38.84,5.2337646484375,5.5999755859375
38.88,5.8135986328125,5.035400390625
38.92,5.523681640625,5.7525634765625
38.96,6.0272216796875,5.706787109375
39.0,5.0811767578125,5.218505859375
39.04,5.4168701171875,5.0506591796875
39.08,5.0048828125,5.706787109375
39.120000000000005,5.126953125,4.8370361328125
39.160000000000004,4.119873046875,4.852294921875
39.2,4.8828125,4.3792724609375
39.24,4.4097900390625,5.0811767578125
39.28,4.8370361328125,4.7149658203125
39.32,4.82177734375,5.0506591796875
39.36,5.2947998046875,4.5318603515625
39.4,4.9896240234375,5.06591796875
39.440000000000005,5.0506591796875,4.974365234375
39.480000000000004,5.5999755859375,4.9591064453125
39.52,5.2947998046875,5.0201416015625
39.56,5.2947998046875,5.615234375
39.6,5.43212890625,5.0506591796875
39.64,5.55419921875,5.37109375
39.68,5.584716796875,4.974365234375
39.72,5.0201416015625,5.2337646484375
39.760000000000005,4.7760009765625,4.9591064453125
39.800000000000004,5.2337646484375,5.2337646484375
39.84,5.2947998046875,5.31005859375
39.88,5.2337646484375,5.2337646484375
39.92,5.096435546875,5.218505859375
39.96,5.43212890625,5.0048828125
40.0,4.9285888671875,4.7454833984375
40.04,4.82177734375,4.8980712890625
40.08,4.669189453125,5.1116943359375
40.120000000000005,4.69970703125,4.7454833984375
40.160000000000004,4.669189453125,4.45556640625
40.2,4.8980712890625,4.9285888671875
40.24,5.06591796875,5.2032470703125
40.28,4.6539306640625,4.9896240234375
40.32,5.615234375,4.913330078125
40.36,5.31005859375,4.94384765625
40.4,4.9285888671875,5.2947998046875
40.440000000000005,4.913330078125,4.8675537109375
40.480000000000004,5.37109375,5.157470703125
40.52,5.0506591796875,5.2337646484375
40.56,5.1116943359375,5.7525634765625
40.6,5.4779052734375,5.523681640625
40.64,5.6915283203125,5.9967041015625
40.68,5.79833984375,5.3558349609375
40.72,5.4779052734375,4.94384765625
40.760000000000005,5.218505859375,5.18798828125
40.800000000000004,4.8675537109375,4.8370361328125
40.84,4.9591064453125,4.8065185546875
40.88,4.7760009765625,4.7760009765625
40.92,5.096435546875,4.638671875
40.96,4.974365234375,5.0506591796875
41.0,5.096435546875,5.279541015625
41.04,4.913330078125,5.2642822265625
41.08,5.340576171875,5.126953125
41.120000000000005,5.31005859375,5.1116943359375
41.160000000000004,5.218505859375,5.096435546875
41.2,5.31005859375,5.5389404296875
41.24,5.3863525390625,4.913330078125
41.28,5.2947998046875,5.4779052734375
41.32,5.2947998046875,5.523681640625
41.36,5.096435546875,5.096435546875
41.4,5.2642822265625,5.1422119140625
41.440000000000005,5.7373046875,5.950927734375
41.480000000000004,5.0048828125,4.8065185546875
41.52,5.2032470703125,5.18798828125
41.56,5.157470703125,5.584716796875
41.6,5.3558349609375,5.0201416015625
41.64,5.31005859375,5.1727294921875
41.68,4.7760009765625,5.31005859375
41.72,5.31005859375,4.974365234375
41.760000000000005,4.8370361328125,4.852294921875
41.800000000000004,5.2642822265625,4.9591064453125
41.84,4.5623779296875,4.8065185546875
41.88,4.6234130859375,4.730224609375
41.92,4.8370361328125,5.462646484375
41.96,4.3182373046875,4.8828125
42.0,4.6234130859375,4.6539306640625
42.04,5.6304931640625,5.401611328125
42.08,5.096435546875,4.425048828125
42.120000000000005,4.8370361328125,4.5928955078125
42.160000000000004,5.4779052734375,4.974365234375
42.2,4.8828125,5.31005859375
42.24,4.608154296875,5.2947998046875
42.28,5.7525634765625,5.0811767578125
42.32,5.37109375,4.8065185546875
42.36,5.126953125,4.4403076171875
42.4,4.5623779296875,5.31005859375
42.440000000000005,4.82177734375,5.126953125
42.480000000000004,5.035400390625,5.2947998046875
42.52,4.82177734375,4.3792724609375
42.56,5.2490234375,4.6539306640625
42.6,4.791259765625,5.2032470703125
42.64,4.638671875,5.4931640625
42.68,5.157470703125,5.06591796875
42.72,5.3253173828125,5.5694580078125
42.760000000000005,5.0506591796875,5.2490234375
42.800000000000004,5.0201416015625,4.6844482421875
42.84,5.6915283203125,4.730224609375
42.88,5.340576171875,5.1116943359375
42.92,4.5166015625,5.584716796875
42.96,4.6844482421875,4.9896240234375
43.0,5.0201416015625,5.096435546875
43.04,5.3863525390625,4.9591064453125
43.08,4.8828125,5.584716796875
43.120000000000005,5.0506591796875,5.889892578125
43.160000000000004,5.43212890625,5.096435546875
43.2,6.011962890625,5.0811767578125
43.24,5.126953125,5.218505859375
43.28,4.7760009765625,5.6304931640625
43.32,4.7149658203125,5.06591796875
43.36,5.7525634765625,4.5166015625
43.4,5.2337646484375,4.6844482421875
43.440000000000005,4.1046142578125,5.6610107421875
43.480000000000004,4.9285888671875,4.69970703125
43.52,5.1422119140625,4.4097900390625
43.56,4.7149658203125,5.5694580078125
43.6,5.035400390625,5.06591796875
43.64,5.157470703125,4.638671875
43.68,4.974365234375,4.730224609375
43.72,5.37109375,5.1727294921875
43.760000000000005,4.69970703125,5.55419921875
43.800000000000004,5.218505859375,4.57763671875
43.84,5.31005859375,4.6844482421875
43.88,4.7454833984375,5.2337646484375
43.92,4.730224609375,5.2642822265625
43.96,4.9591064453125,4.5013427734375
44.0,5.2947998046875,4.608154296875
44.04,4.852294921875,5.462646484375
44.08,4.6844482421875,5.126953125
44.120000000000005,5.4779052734375,4.57763671875
44.160000000000004,5.1727294921875,5.0201416015625
44.2,4.8675537109375,5.462646484375
44.24,5.096435546875,4.94384765625
44.28,5.2490234375,4.4708251953125
44.32,4.7607421875,5.1116943359375
44.36,4.57763671875,5.1727294921875
44.4,5.4168701171875,4.791259765625
44.440000000000005,5.462646484375,4.9591064453125
44.480000000000004,4.8065185546875,5.5999755859375
44.52,5.279541015625,5.0048828125
44.56,5.5999755859375,5.06591796875
44.6,5.37109375,5.4168701171875
44.64,4.7149658203125,5.645751953125
44.68,5.2490234375,4.8065185546875
44.72,5.4931640625,5.2337646484375
44.760000000000005,4.82177734375,5.706787109375
44.800000000000004,4.669189453125,4.7149658203125
44.84,5.6915283203125,4.94384765625
44.88,4.21142578125,4.669189453125
44.92,4.57763671875,5.0201416015625
44.96,4.547119140625,4.5013427734375
45.0,4.9591064453125,4.2266845703125
45.04,4.5623779296875,5.340576171875
45.08,4.669189453125,4.2877197265625
45.120000000000005,5.18798828125,4.3487548828125
45.160000000000004,4.4097900390625,5.1727294921875
45.2,4.608154296875,4.9591064453125
45.24,5.157470703125,4.6539306640625
45.28,4.8828125,4.7149658203125
45.32,4.9285888671875,5.5694580078125
45.36,4.608154296875,4.8980712890625
45.4,5.126953125,4.5013427734375
45.440000000000005,4.9896240234375,5.157470703125
45.480000000000004,4.730224609375,5.126953125
45.52,5.43212890625,4.8370361328125
45.56,4.9591064453125,5.43212890625
45.6,5.0506591796875,5.523681640625
45.64,5.55419921875,5.279541015625
45.68,5.37109375,4.6234130859375
45.72,5.2642822265625,5.3253173828125
45.760000000000005,4.730224609375,5.4931640625
45.800000000000004,5.2337646484375,5.615234375
45.84,5.1422119140625,5.218505859375
45.88,5.126953125,4.69970703125
45.92,4.730224609375,5.2642822265625
45.96,4.7607421875,5.37109375
46.0,5.096435546875,4.5013427734375
46.04,5.859375,5.2642822265625
46.08,4.913330078125,5.218505859375
46.120000000000005,4.94384765625,5.767822265625
46.160000000000004,5.0201416015625,4.913330078125
46.2,5.4931640625,4.9285888671875
46.24,5.37109375,5.06591796875
46.28,4.5928955078125,5.401611328125
46.32,4.8675537109375,5.096435546875
46.36,4.57763671875,4.9285888671875
46.4,5.035400390625,4.913330078125
46.440000000000005,5.2490234375,5.4168701171875
46.480000000000004,4.7760009765625,5.279541015625
46.52,4.791259765625,5.0506591796875
46.56,4.608154296875,4.7454833984375
46.6,4.69970703125,4.669189453125
46.64,4.2877197265625,4.7760009765625
46.68,4.9591064453125,4.8065185546875
46.72,4.7149658203125,4.730224609375
46.760000000000005,4.791259765625,4.7760009765625
46.800000000000004,4.8980712890625,5.126953125
46.84,4.94384765625,4.9285888671875
46.88,5.401611328125,5.279541015625
46.92,5.645751953125,5.584716796875
46.96,5.37109375,4.8828125
47.0,5.584716796875,5.0201416015625
47.04,5.767822265625,5.7220458984375
47.08,5.1422119140625,5.1422119140625
47.120000000000005,5.4779052734375,5.0506591796875
47.160000000000004,5.3558349609375,5.55419921875
47.2,4.974365234375,5.1727294921875
47.24,5.4779052734375,5.4779052734375
47.28,5.340576171875,5.55419921875
47.32,5.462646484375,5.5084228515625
47.36,5.8441162109375,5.645751953125
47.4,5.92041015625,5.615234375
47.440000000000005,5.2032470703125,5.157470703125
47.480000000000004,5.4473876953125,4.791259765625
47.52,4.9591064453125,5.0811767578125
47.56,4.7607421875,4.364013671875
47.6,4.364013671875,4.57763671875
47.64,4.5623779296875,4.547119140625
47.68,4.5318603515625,4.364013671875
47.72,4.8065185546875,4.4403076171875
47.760000000000005,4.486083984375,5.035400390625
47.800000000000004,4.302978515625,4.8675537109375
47.84,5.06591796875,5.0048828125
47.88,5.0201416015625,5.0506591796875
47.92,5.0201416015625,4.5166015625
47.96,4.8675537109375,4.8065185546875
48.0,4.7149658203125,4.9285888671875
48.04,4.5623779296875,4.8828125
48.08,4.9591064453125,4.7607421875
48.120000000000005,4.7760009765625,4.9591064453125
48.160000000000004,5.1727294921875,5.1116943359375
48.2,4.730224609375,5.0506591796875
48.24,5.1116943359375,4.913330078125
48.28,4.8370361328125,5.645751953125
48.32,4.974365234375,5.0811767578125
48.36,4.8980712890625,4.730224609375
48.4,4.39453125,4.7607421875
48.440000000000005,4.9896240234375,4.5623779296875
48.480000000000004,4.82177734375,4.5928955078125
48.52,4.2877197265625,5.0201416015625
48.56,4.8370361328125,4.5623779296875
48.6,4.5013427734375,4.69970703125
48.64,4.5166015625,5.0506591796875
48.68,4.852294921875,4.8675537109375
48.72,4.852294921875,4.913330078125
48.760000000000005,4.669189453125,4.69970703125
48.800000000000004,4.6844482421875,5.157470703125
48.84,5.279541015625,4.974365234375
48.88,5.401611328125,5.3863525390625
48.92,5.0811767578125,5.645751953125
48.96,5.2490234375,5.6304931640625
49.0,5.706787109375,5.645751953125
49.04,5.1727294921875,5.8135986328125
49.08,5.92041015625,5.462646484375
49.120000000000005,5.3558349609375,5.5084228515625
49.160000000000004,5.2032470703125,5.3253173828125
49.2,4.94384765625,5.1422119140625
49.24,5.2490234375,5.43212890625
49.28,5.157470703125,5.3863525390625
49.32,5.31005859375,5.5084228515625
49.36,5.218505859375,4.8675537109375
49.4,5.31005859375,4.9591064453125
49.440000000000005,5.4168701171875,5.0048828125
49.480000000000004,4.791259765625,5.0811767578125
49.52,4.94384765625,4.5623779296875
49.56,4.45556640625,5.2337646484375
49.6,4.852294921875,5.218505859375
49.64,5.18798828125,4.852294921875
49.68,5.06591796875,5.0201416015625
49.72,4.7149658203125,5.18798828125
49.760000000000005,5.0201416015625,4.94384765625
49.800000000000004,4.69970703125,4.7149658203125
49.84,4.4708251953125,5.157470703125
49.88,4.8980712890625,4.5318603515625
49.92,4.82177734375,4.6234130859375
49.96,4.4097900390625,4.7607421875
50.0,4.21142578125,4.3182373046875
50.04,4.57763671875,4.058837890625
50.08,4.2877197265625,4.5928955078125
50.120000000000005,4.7607421875,3.8909912109375
50.160000000000004,4.547119140625,4.4403076171875
50.2,4.791259765625,4.8065185546875
50.24,5.279541015625,4.9285888671875
50.28,5.0048828125,5.6915283203125
50.32,5.3253173828125,5.2490234375
50.36,5.6915283203125,5.0201416015625
50.4,5.5389404296875,5.7373046875
50.440000000000005,5.462646484375,5.5389404296875
50.480000000000004,5.401611328125,5.0048828125
50.52,5.0811767578125,5.462646484375
50.56,4.94384765625,5.5999755859375
50.6,5.462646484375,4.94384765625
50.64,5.6610107421875,5.0506591796875
50.68,4.974365234375,4.8370361328125
50.72,4.974365234375,4.8370361328125
50.760000000000005,5.1116943359375,5.1727294921875
50.800000000000004,4.9896240234375,5.0811767578125
50.84,4.7760009765625,4.3182373046875
50.88,4.608154296875,4.7454833984375
50.92,4.45556640625,5.0048828125
50.96,4.486083984375,4.8828125
51.0,4.6844482421875,5.0811767578125
51.04,5.279541015625,4.8828125
51.08,5.279541015625,4.9285888671875
51.120000000000005,5.2947998046875,5.06591796875
51.160000000000004,4.974365234375,5.2032470703125
51.2,5.0506591796875,5.06591796875
51.24,5.096435546875,5.1116943359375
51.28,4.913330078125,5.1422119140625
51.32,4.6844482421875,4.9896240234375
51.36,4.736083984375,4.913330078125
51.4,4.7607421875,4.4403076171875
51.440000000000005,4.3792724609375,4.5166015625
51.480000000000004,4.608154296875,4.7454833984375
51.52,4.94384765625,4.6844482421875
51.56,4.6844482421875,4.8980712890625
51.6,4.94384765625,5.157470703125
51.64,4.852294921875,4.7607421875
51.68,4.8828125,4.8980712890625
51.72,4.974365234375,4.7760009765625
51.760000000000005,5.06591796875,5.1422119140625
51.800000000000004,4.7607421875,4.4403076171875
51.84,5.218505859375,4.852294921875
51.88,5.0811767578125,5.0201416015625
51.92,5.2947998046875,5.7373046875
51.96,5.18798828125,5.3863525390625
52.0,4.9896240234375,5.096435546875
52.04,5.31005859375,5.279541015625
52.080000000000005,5.2947998046875,5.37109375
52.120000000000005,5.4168701171875,5.43212890625
52.160000000000004,5.340576171875,5.645751953125
52.2,5.218505859375,5.0506591796875
52.24,5.3863525390625,5.157470703125
52.28,5.3863525390625,5.06591796875
52.32,5.0811767578125,5.31005859375
52.36,5.31005859375,5.157470703125
52.4,5.218505859375,5.1422119140625
52.440000000000005,4.7760009765625,4.7149658203125
52.480000000000004,4.791259765625,4.69970703125
52.52,4.7149658203125,4.608154296875
52.56,4.6234130859375,4.608154296875
52.6,4.4403076171875,4.1351318359375
52.64,4.45556640625,4.302978515625
52.68,4.39453125,4.4097900390625
52.72,4.547119140625,4.5321044921875
52.760000000000005,4.669189453125,4.8828125
52.800000000000004,4.8675537109375,4.94384765625
52.84,5.37109375,5.3558349609375
52.88,5.523681640625,5.645751953125
52.92,5.3558349609375,5.37109375
52.96,5.1727294921875,5.1422119140625
53.0,5.157470703125,5.0506591796875
53.04,5.4168701171875,5.4779052734375
53.080000000000005,5.4168701171875,5.43212890625
53.120000000000005,5.18798828125,5.279541015625
53.160000000000004,4.82177734375,5.157470703125
53.2,5.0201416015625,5.0506591796875
53.24,4.69970703125,4.6234130859375
53.28,4.8065185546875,4.791259765625
53.32,4.638671875,4.608154296875
53.36,4.6539306640625,4.608154296875
53.4,4.6539306640625,4.7149658203125
53.440000000000005,4.82177734375,4.9285888671875
53.480000000000004,4.6539306640625,4.7760009765625
53.52,4.9285888671875,4.9896240234375
53.56,4.94384765625,5.18798828125
53.6,5.1422119140625,5.157470703125
53.64,5.0811767578125,5.126953125
53.68,4.9285888671875,4.913330078125
53.72,4.913330078125,4.5166015625
53.760000000000005,4.547119140625,4.638671875
53.800000000000004,4.6844482421875,4.638671875
53.84,4.5013427734375,4.8370361328125
53.88,4.302978515625,4.5623779296875
53.92,4.57763671875,4.8980712890625
53.96,4.7760009765625,4.9896240234375
54.0,4.69970703125,4.9591064453125
54.04,4.913330078125,5.2337646484375
54.080000000000005,4.974365234375,5.1116943359375
54.120000000000005,5.0506591796875,4.913330078125
54.160000000000004,4.45556640625,4.8065185546875
54.2,4.45556640625,4.8675537109375
54.24,4.82177734375,5.0201416015625
54.28,5.0201416015625,4.974365234375
54.32,5.2642822265625,5.2337646484375
54.36,5.462646484375,5.218505859375
54.4,5.279541015625,5.0506591796875
54.440000000000005,5.43212890625,5.31005859375
54.480000000000004,5.218505859375,4.94384765625
54.52,5.1116943359375,5.0811767578125
54.56,4.730224609375,4.8370361328125
54.6,4.8370361328125,4.852294921875
54.64,4.3792724609375,4.852294921875
54.68,4.638671875,4.8980712890625
54.72,4.638671875,4.8675537109375
54.760000000000005,4.82177734375,4.7454833984375
54.800000000000004,4.7149658203125,4.638671875
54.84,4.8370361328125,4.6539306640625
54.88,4.8980712890625,4.638671875
54.92,4.669189453125,4.8675537109375
54.96,4.7149658203125,5.035400390625
55.0,4.7454833984375,4.94384765625
55.04,4.8828125,5.035400390625
55.080000000000005,4.8370361328125,5.218505859375
55.120000000000005,4.9591064453125,4.913330078125
55.160000000000004,4.791259765625,4.5166015625
55.2,4.852294921875,4.730224609375
55.24,4.5623779296875,4.4097900390625
55.28,4.9285888671875,4.7760009765625
55.32,4.5623779296875,4.5318603515625
55.36,4.913330078125,4.8828125
55.4,5.0811767578125,4.69970703125
55.440000000000005,5.279541015625,5.0506591796875
55.480000000000004,5.4931640625,5.2032470703125
55.52,5.126953125,5.096435546875
55.56,5.462646484375,5.7373046875
55.6,5.31005859375,5.4779052734375
55.64,5.2032470703125,5.584716796875
55.68,5.06591796875,5.37109375
55.72,4.974365234375,5.035400390625
55.760000000000005,4.730224609375,5.0506591796875
55.800000000000004,4.39453125,4.8828125
55.84,4.5013427734375,4.638671875
55.88,4.5318603515625,4.5928955078125
55.92,4.486083984375,4.730224609375
55.96,4.45556640625,4.5928955078125
56.0,4.5013427734375,4.69970703125
56.04,4.364013671875,4.2572021484375
56.080000000000005,4.3487548828125,4.5013427734375
56.120000000000005,4.5166015625,4.4708251953125
56.160000000000004,4.57763671875,4.5318603515625
56.2,4.852294921875,4.9896240234375
56.24,4.913330078125,5.0048828125
56.28,5.1116943359375,4.8065185546875
