R1J1,R1J2,R1J3,R1J4,R1J5,R1J6,R2J1,R2J2,R2J3,R2J4,R2J5,R2J6
-2.460899185203191,-1.5969740498383977,-1.7958024905830254,0.25118388683163007,1.6755010218057427,6.434845913447543e-18,1.435180186275888,-1.5969740498383977,-1.7958024905830254,0.25118388683163007,0.9210143039164569,-4.652803692612374e-17
-2.460710747433924,-1.5963463623951,-1.7939737067609622,0.2487274155662691,1.6753125840364753,6.42318023120311e-18,1.4350293158047736,-1.5963463623951002,-1.793973706760962,0.2487274155662691,0.9211651743875716,-4.6513466446392076e-17
-2.460507250029184,-1.5957193220197723,-1.792146623398907,0.24627329182888613,1.6751090866317355,6.410582764800041e-18,1.434866371943726,-1.5957193220197723,-1.792146623398907,0.24627329182888613,0.9213281182486189,-4.649773371668994e-17
-2.460288696560823,-1.5950929441731188,-1.7903213045263766,0.24382159510970225,1.6748905331633746,6.397053853538465e-18,1.4346913538440091,-1.595092944173119,-1.7903213045263766,0.24382159510970247,0.9215031363483359,-4.648083951838484e-17
-2.4600550908731256,-1.5944672443014218,-1.7884978140625198,0.24137240477414856,1.6746569274756773,6.38259386184169e-18,1.4345042606003826,-1.5944672443014223,-1.7884978140625196,0.24137240477414879,0.9216902295919623,-4.6462784690511537e-17
-2.459806437084486,-1.5938422378383477,-1.7866762158158274,0.2389258000643819,1.6744082736870374,6.3672031792541496e-18,1.4343050912524618,-1.593842237838348,-1.786676215815827,0.2389258000643819,0.9218893989398832,-4.644357012972608e-17
-2.459542739589199,-1.593217940206741,-1.7848565734838397,0.23648186010078764,1.6741445761917506,6.350882220439101e-18,1.4340938447861795,-1.593217940206741,-1.7848565734838397,0.23648186010078764,0.9221006454061654,-4.6423196790257463e-17
-2.4592640030593684,-1.5925943668204021,-1.7830389506528483,0.23404066388345734,1.6738658396619202,6.333631425176388e-18,1.4338705201353363,-1.5925943668204023,-1.7830389506528481,0.23404066388345734,0.9223239700570086,-4.640166568385539e-17
-2.458970232446922,-1.5919715330858557,-1.7812234107975886,0.2316022902936512,1.6735720690494735,6.31545125835985e-18,1.4336351161832548,-1.591971533085856,-1.7812234107975884,0.2316022902936512,0.9225593740090903,-4.6378977879735866e-17
-2.4586614329857475,-1.5913494544040996,-1.779410017280925,0.22916681809523154,1.673263269588299,6.296342209994943e-18,1.433387631764517,-1.5913494544040996,-1.779410017280925,0.22916681809523154,0.9228068584278282,-4.635513450452252e-17
-2.458337610193934,-1.5907281461723404,-1.7775988333535313,0.22673432593607856,1.6729394467964853,6.276304795195891e-18,1.433128065666807,-1.5907281461723404,-1.7775988333535313,0.22673432593607856,0.9230664245255379,-4.633013674218574e-17
-2.4579987698761294,-1.5901076237857157,-1.7757899221535596,0.22430489234948214,1.672600606478681,6.255339554183008e-18,1.432856416632843,-1.590107623785716,-1.7757899221535594,0.22430489234948214,0.9233380735595019,-4.6303985833977924e-17
-2.4576449181260136,-1.5894879026389996,-1.7739833467063002,0.22187859575550672,1.672246754728565,6.23344705228003e-18,1.432572683362407,-1.5894879026389999,-1.7739833467062998,0.2218785957555065,0.9236218068299381,-4.627668307836612e-17
-2.4572760613288724,-1.5888689981282897,-1.7721791699238365,0.21945551446233313,1.671877897931424,6.210627879910922e-18,1.432276864514468,-1.58886899812829,-1.7721791699238363,0.21945551446233313,0.9239176256778772,-4.6248229830961003e-17
-2.4568922061642917,-1.588250925652683,-1.7703774546046858,0.21703572666757576,1.6714940427668432,6.1868826525970315e-18,1.4319689587093993,-1.5882509256526833,-1.7703774546046855,0.21703572666757576,0.9242255314829456,-4.621862750444282e-17
-2.4564933596089586,-1.587633700615929,-1.7685782634334337,0.2146193104595695,1.6710951962115101,6.16221201095399e-18,1.4316489645312984,-1.5876337006159291,-1.7685782634334335,0.2146193104595695,0.9245455256610466,-4.618787756848449e-17
-2.456079528939573,-1.587017338428071,-1.7667816589803542,0.21220634381863213,1.6706813655421244,6.1366166206887095e-18,1.4313168805303933,-1.587017338428071,-1.7667816589803544,0.21220634381863235,0.9248776096619518,-4.6155981549671054e-17
-2.4556507217358656,-1.5864018545070666,-1.7649877037010258,0.20979690461829925,1.6702525583384171,6.110097172595967e-18,1.4309727052255505,-1.5864018545070668,-1.7649877037010255,0.20979690461829925,0.9252217849667944,-4.6122941031416114e-17
-2.4552069458837296,-1.5857872642803927,-1.7631964599359269,0.2073910706265265,1.669808782486281,6.082654382555398e-18,1.4306164371068792,-1.585787264280393,-1.7631964599359267,0.2073910706265265,0.9255780530854657,-4.6088757653875365e-17
-2.454748209578457,-1.5851735831866292,-1.7614079899100301,0.20498891950686615,1.669350046181009,6.054288991528244e-18,1.4302480746384258,-1.5851735831866294,-1.7614079899100301,0.20498891950686637,0.9259464155539191,-4.6053433113856245e-17
-2.4542745213280823,-1.5845608266770281,-1.7596223557323778,0.20259052881961281,1.6688763579306338,6.025001765553916e-18,1.4298676162609691,-1.5845608266770284,-1.7596223557323776,0.20259052881961281,0.9263268739313758,-4.601696916472491e-17
-2.4537858899568334,-1.58394901021706,-1.7578396193956465,0.20019597602291328,1.6683877265593852,5.994793495746829e-18,1.429475060394914,-1.5839490102170604,-1.757839619395646,0.20019597602291328,0.926719429797431,-4.5979367616310034e-17
-2.4532823246086917,-1.5833381492879444,-1.7560598427757013,0.1978053384738525,1.6678841612112432,5.963664998293164e-18,1.4290704054432757,-1.5833381492879446,-1.756059842775701,0.1978053384738525,0.9271240847490694,-4.594063033480312e-17
-2.452763834751048,-1.5827282593881575,-1.7542830876311364,0.1954186934295008,1.6673656713535996,5.931617114447245e-18,1.4286536497947644,-1.5827282593881578,-1.7542830876311362,0.1954186934295008,0.9275408403975807,-4.59007592426557e-17
-2.452230430178478,-1.5821193560349223,-1.7525094156028,0.1930361180479292,1.6668322667810296,5.898650710528735e-18,1.4282247918269642,-1.5821193560349225,-1.7525094156028,0.19303611804792942,0.927969698365381,-4.585975631847322e-17
-2.451682121016604,-1.5815114547656768,-1.7507388882133101,0.1906576893891938,1.666283957619156,5.864766677918843e-18,1.4277838299096102,-1.5815114547656772,-1.7507388882133097,0.1906576893891938,0.9284106602827349,-4.5817623596905814e-17
-2.451118917726076,-1.580904571139523,-1.7489715668665504,0.1882834844162804,1.6657207543286277,5.829965933057467e-18,1.4273307624079656,-1.5809045711395233,-1.7489715668665504,0.18828348441628062,0.9288637277843794,-4.577436316853612e-17
-2.450540831106643,-1.5802987207386523,-1.74720751284716,0.1859135799960192,1.6651426677091943,5.794249417439829e-18,1.4268655876862866,-1.5802987207386527,-1.7472075128471596,0.1859135799960192,0.9293289025060585,-4.572997717976295e-17
-2.449947872301329,-1.579693919169752,-1.745446787319999,0.18354805289995801,1.6645497089038803,5.757618097613329e-18,1.4263883041113932,-1.5796939191697523,-1.7454467873199988,0.18354805289995801,0.9298061860809518,-4.5684467832682705e-17
-2.449340052800712,-1.5790901820653882,-1.7436894513296093,0.18118697980520437,1.6639418894032636,5.7200729651744035e-18,1.4258989100563353,-1.5790901820653884,-1.743689451329609,0.18118697980520437,0.9302955801360097,-4.563783738496715e-17
-2.448717384447301,-1.578487525085367,-1.7419355657996511,0.17883043729522496,1.6633192210498526,5.681615036765653e-18,1.4253974039041513,-1.5784875250853672,-1.7419355657996507,0.17883043729522474,0.9307970862881937,-4.559008814973758e-17
-2.448079879440006,-1.577885963918073,-1.7401851915323305,0.17647850186061032,1.6626817160425575,5.642245354072707e-18,1.4248837840517306,-1.577885963918073,-1.7401851915323305,0.17647850186061032,0.9313107061406145,-4.554122249543642e-17
-2.447427550338715,-1.5772855142817859,-1.7384383892078086,0.17413124989980133,1.6620293869412666,5.6019649838215715e-18,1.424358048913768,-1.577285514281786,-1.7384383892078084,0.17413124989980133,0.9318364412785769,-4.549124284569488e-17
-2.446760410068957,-1.576686191925971,-1.7366952193835936,0.17178875771977142,1.6613622466715086,5.56077501777572e-18,1.4238201969268207,-1.5766861919259711,-1.7366952193835934,0.17178875771977142,0.9323742932655242,-4.544015167919793e-17
-2.4460784719266684,-1.5760880126325485,-1.7349557424939201,0.16945110153667553,1.66068030852922,5.5186765727336e-18,1.4232702265534556,-1.5760880126325485,-1.7349557424939201,0.16945110153667553,0.9329242636388894,-4.538795152954515e-17
-2.445381749583048,-1.5754909922171376,-1.7332200188491087,0.1671183574764532,1.6599835861855996,5.4756707905260266e-18,1.422708136286504,-1.5754909922171376,-1.7332200188491087,0.1671183574764532,0.9334863539058412,-4.5334644985109496e-17
-2.444670257089508,-1.5748951465302765,-1.7314881086349074,0.16479060157539083,1.6592720936920595,5.431758838013945e-18,1.422133924653406,-1.5748951465302767,-1.7314881086349074,0.16479060157539105,0.9340605655389391,-4.528023468889175e-17
-2.4439440088827142,-1.5743004914586165,-1.7297600719118227,0.16246790978064607,1.658545845485266,5.386941907086195e-18,1.421547590220654,-1.5743004914586165,-1.7297600719118225,0.16246790978064585,0.9346468999716909,-4.522472333837185e-17
-2.443203019789719,-1.5737070429260924,-1.7280359686144242,0.16015035795072352,1.657804856392271,5.341221214657452e-18,1.420949131598337,-1.5737070429260926,-1.7280359686144242,0.16015035795072374,0.935245358594008,-4.5168113685357314e-17
-2.442447305033181,-1.573114816895065,-1.7263158585506404,0.15783802185591234,1.6570491416357327,5.294598002666363e-18,1.420338547444782,-1.5731148168950653,-1.7263158585506402,0.15783802185591234,0.935855942747563,-4.5110408535828216e-17
-2.441676880236674,-1.5725238293674404,-1.724599801401028,0.15553097717867526,1.6562787168392255,5.247073538073993e-18,1.419715836471287,-1.5725238293674406,-1.724599801401028,0.15553097717867548,0.936478653721058,-4.505161074977813e-17
-2.4408917614300814,-1.57193409638576,-1.7228878567180326,0.15322929951399944,1.655493598032633,5.1986491128622005e-18,1.4190809974469625,-1.5719340963857602,-1.7228878567180324,0.15322929951399944,0.9371134927453826,-4.4991723241053084e-17
-2.440091965055079,-1.5713456340342653,-1.721180083925221,0.15093306436969312,1.654693801657631,5.1493260440326615e-18,1.4184340292036612,-1.5713456340342653,-1.721180083925221,0.15093306436969312,0.9377604609886838,-4.493074897718594e-17
-2.439277507970695,-1.5707584584399354,-1.7194765423165035,0.14864234716664582,1.6538793445732465,5.099105673605561e-18,1.4177749306410092,-1.5707584584399354,-1.7194765423165035,0.14864234716664582,0.9384195595513358,-4.486869097922796e-17
-2.4384484074589556,-1.5701725857734965,-1.7177772910553328,0.14635722323903622,1.6530502440615071,5.047989368619008e-18,1.4171037007315377,-1.5701725857734965,-1.7177772910553328,0.14635722323903622,0.9390907894608073,-4.480555232157727e-17
-2.4376046812306154,-1.5695880322504023,-1.7160823891738854,0.14407776783449466,1.652206517833167,4.995978521128582e-18,1.4164203385259038,-1.5695880322504026,-1.7160823891738852,0.14407776783449466,0.9397741516664413,-4.474133613180324e-17
-2.436746347430959,-1.5690048141317896,-1.7143918955722226,0.1418040561142191,1.6513481840335107,4.943074548207009e-18,1.415724843158218,-1.56900481413179,-1.7143918955722222,0.1418040561142191,0.9404696470341272,-4.4676045590468184e-17
-2.435873424645684,-1.5684229477254,-1.712705869017434,0.13953616315304074,1.6504752612482354,4.889278891944221e-18,1.4150172138514652,-1.5684229477254001,-1.7127058690174337,0.13953616315304074,0.9411772763408798,-4.460968393094556e-17
-2.434985931906859,-1.567842449386476,-1.7110243681427608,0.1372741639394437,1.6495877685094107,4.834593019447706e-18,1.4142974499230192,-1.567842449386476,-1.7110243681427608,0.1372741639394437,0.9418970402693259,-4.4542254439234207e-17
-2.4340838886989578,-1.5672633355186256,-1.7093474514466989,0.13501813337553137,1.6486857253015095,4.779018422843274e-18,1.4135655507902616,-1.567263335518626,-1.7093474514466984,0.13501813337553137,0.9426289394020835,-4.4473760453770135e-17
-2.4331673149649626,-1.5666856225746613,-1.7076751772920813,0.13276814627694944,1.6477691515675141,4.722556619275992e-18,1.412821515976293,-1.5666856225746613,-1.7076751772920813,0.13276814627694944,0.9433729742160523,-4.440420536523431e-17
-2.432236231112538,-1.5661093270573994,-1.7060076039051437,0.13052427737274996,1.6468380677150898,4.6652091509114715e-18,1.412065345115737,-1.5661093270573998,-1.7060076039051433,0.13052427737274996,0.9441291450766081,-4.433359261635675e-17
-2.4312906580202753,-1.565534465520439,-1.7043447893745656,0.12828660130521152,1.6458924946228268,4.60697758493758e-18,1.4112970379606544,-1.5655344655204395,-1.7043447893745651,0.12828660130521152,0.9448974522316907,-4.4261925701718457e-17
-2.4303306170440035,-1.5649610545689034,-1.7026867916504944,0.12605519262960474,1.644932453646555,4.547863513566623e-18,1.4105165943865376,-1.5649610545689034,-1.7026867916504944,0.12605519262960474,0.9456778958058073,-4.4189208167548603e-17
-2.4293561300231636,-1.5643891108601502,-1.7010336685435483,0.1238301258139054,1.6439579666257154,4.4878685540376436e-18,1.409724014398405,-1.5643891108601502,-1.701033668543548,0.12383012581390518,0.9464704757939402,-4.411544361151835e-17
-2.428367219287245,-1.563818651104453,-1.6993854777237962,0.12161147523845606,1.6429690558897965,4.426994348619284e-18,1.4089192981370067,-1.563818651104453,-1.6993854777237962,0.12161147523845606,0.9472751920553383,-4.404063568253311e-17
-2.4273639076622873,-1.5632496920656471,-1.69774227671972,0.1193993151955739,1.6419657442648388,4.365242564613201e-18,1.4081024458850973,-1.5632496920656476,-1.6977422767197194,0.1193993151955739,0.9480920443072478,-4.396478808051836e-17
-2.426346218477432,-1.562682250561744,-1.6961041229171547,0.11719371988910554,1.6409480550799833,4.302614894357403e-18,1.407273458073833,-1.562682250561744,-1.6961041229171547,0.11719371988910554,0.9489210321185119,-4.388790455620509e-17
-2.4253141755715415,-1.5621163434655125,-1.6944710735582071,0.11499476343392656,1.6399160121740932,4.2391130552307934e-18,1.4064323352892387,-1.562116343465512,-1.6944710735582076,0.11499476343392656,0.9497621549031063,-4.38099889109092e-17
-2.424267803299864,-1.5615519877050248,-1.6928431857401547,0.11280251985538636,1.6388696399024154,4.1747387896574095e-18,1.4055790782787865,-1.5615519877050248,-1.6928431857401547,0.11280251985538636,0.9506154119135585,-4.373104499630938e-17
-2.4232071265407527,-1.5609892002641725,-1.69122051641432,0.11061706308869934,1.6378089631433042,4.1094938651116155e-18,1.4047136879580604,-1.5609892002641725,-1.69122051641432,0.11061706308869934,0.9514808022342847,-4.3651076714220516e-17
-2.4221321707024375,-1.5604279981831437,-1.689603122384929,0.10843846697827964,1.6367340073049892,4.043380074123643e-18,1.4038361654175144,-1.5604279981831441,-1.6896031223849288,0.10843846697827986,0.9523583247748306,-4.3570088016363864e-17
-2.4210429617298397,-1.5598683985588662,-1.6879910603079442,0.10626680527701726,1.6356447983323912,3.976399234285475e-18,1.4029465119293256,-1.5598683985588666,-1.6879910603079438,0.10626680527701726,0.9532479782630193,-4.348808290413385e-17
-2.4199395261114347,-1.5593104185454192,-1.6863843866898753,0.1041021516455014,1.6345413627139862,3.90855318825751e-18,1.4020447289543396,-1.5593104185454192,-1.6863843866898753,0.1041021516455014,0.9541497612380053,-4.3405065428361567e-17
-2.4188218908861563,-1.5587540753544038,-1.6847831578865748,0.10194457965118553,1.633423727488708,3.839843803775554e-18,1.4011308181491033,-1.5587540753544038,-1.6847831578865748,0.10194457965118553,0.9550636720432417,-4.332103968907414e-17
-2.4176900836503403,-1.5581993862552816,-1.6831874301020022,0.09979416276749076,1.6322919202528918,3.770272973658374e-18,1.4002047813729952,-1.5581993862552819,-1.683187430102002,0.09979416276749076,0.9559897088193497,-4.3236009835251396e-17
-2.416544132564707,-1.5576463685756767,-1.6815972593869752,0.09765097437285886,1.6311459691672585,3.699842615815893e-18,1.3992666206954434,-1.557646368575677,-1.6815972593869752,0.09765097437285908,0.9569278694969017,-4.3149980064578914e-17
-2.415384066361377,-1.557095039701637,-1.6800127016378956,0.09551508774973949,1.6299859029639283,3.6285546732579204e-18,1.3983163384032293,-1.5570950397016372,-1.6800127016378956,0.09551508774973971,0.9578781517891156,-4.30629546231968e-17
-2.4142099143509186,-1.5565454170778632,-1.678433812595453,0.09338657608352308,1.6288117509534703,3.556411114103263e-18,1.397353937007889,-1.5565454170778634,-1.678433812595453,0.0933865760835233,0.9588405531844562,-4.297493780544629e-17
-2.4130217064294284,-1.5559975182078987,-1.6768606478433068,0.09126551246141235,1.6276235430319799,3.48341393158981e-18,1.3963794192531918,-1.5559975182078987,-1.6768606478433066,0.09126551246141212,0.9598150709391534,-4.2885933953611444e-17
-2.4118194730856324,-1.5554513606542772,-1.6752932628067492,0.0891519698712333,1.626421309688184,3.4095651440848227e-18,1.3953927881227202,-1.5554513606542775,-1.675293262806749,0.0891519698712333,0.9608017020696249,-4.279594745765882e-17
-2.410603245408016,-1.5549069620386415,-1.6737317127513411,0.08704602120018956,1.6252050820105677,3.3348667950961376e-18,1.3943940468475216,-1.5549069620386415,-1.6737317127513411,0.08704602120018956,0.9618004433448236,-4.270498275497226e-17
-2.409373055091973,-1.5543643400418128,-1.6721760527815328,0.08494773923355248,1.623974891694525,3.2593209532838592e-18,1.3933831989138543,-1.5543643400418126,-1.672176052781533,0.08494773923355248,0.9628112912784906,-4.2613044330085e-17
-2.408128934446969,-1.5538235124038273,-1.6706263378392578,0.08285719665329205,1.622730771049521,3.182929712472554e-18,1.3923602480710215,-1.5538235124038275,-1.6706263378392578,0.08285719665329228,0.9638342421213234,-4.252013671440843e-17
-2.4068709164037267,-1.5532844969239339,-1.6690826227025055,0.08077446603664629,1.6214727530062782,3.105695191664491e-18,1.3913251983392776,-1.553284496923934,-1.6690826227025055,0.08077446603664651,0.9648692918530676,-4.242626448595648e-17
-2.405599034521418,-1.5527473114605477,-1.6675449619838745,0.07869961985462903,1.6202008711239697,3.02761953505325e-18,1.390278054017827,-1.552747311460548,-1.6675449619838745,0.07869961985462925,0.965916436174518,-4.2331432269067296e-17
-2.4043133229948648,-1.5522119739311664,-1.6660134101291018,0.07663273047047503,1.6189151595974163,2.9487049120379255e-18,1.3892188196929025,-1.5522119739311664,-1.6660134101291018,0.07663273047047503,0.9669756704994424,-4.2235644734121327e-17
-2.403013816661746,-1.5516785023122455,-1.6644880214155715,0.07457387013802386,1.6176156532642976,2.8689535172383213e-18,1.3881475002459194,-1.5516785023122455,-1.6644880214155715,0.07457387013802386,0.9680469899464256,-4.21389065972553e-17
-2.401700551009807,-1.5511469146390324,-1.6629688499508015,0.07252311100004083,1.6163023876123586,2.7883675705105523e-18,1.387064100861716,-1.5511469146390326,-1.6629688499508013,0.07252311100004083,0.9691303893306291,-4.2041222620073495e-17
-2.400373562184069,-1.5506172290053597,-1.6614559496709087,0.07048052508647529,1.6149753987866209,2.7069493169635423e-18,1.3859686270368687,-1.5506172290053597,-1.6614559496709085,0.07048052508647507,0.9702258631554762,-4.194259760935516e-17
-2.399032886994032,-1.5500894635633953,-1.65994937433905,0.06844618431265226,1.6136347235965838,2.624701026976246e-18,1.3848610845880778,-1.5500894635633955,-1.65994937433905,0.06844618431265248,0.9713334056042673,-4.1843036416757795e-17
-2.397678562920869,-1.5495636365233525,-1.6584491775438497,0.06642016047740906,1.6122803995234207,2.541624996215359e-18,1.383741479660645,-1.549563636523353,-1.6584491775438495,0.06642016047740928,0.9724530105316999,-4.1742543938518564e-17
-2.396310628124614,-1.5490397661531579,-1.6569554126977923,0.06440252526115708,1.6109124647271653,2.4577235456541725e-18,1.382609818737004,-1.549039766153158,-1.6569554126977923,0.0644025252611573,0.973584671455341,-4.1641125115150117e-17
-2.394929121451325,-1.5485178707780727,-1.655468133035609,0.06239335022388848,1.6095309580538766,2.3729990215916065e-18,1.381466108645343,-1.5485178707780727,-1.655468133035609,0.06239335022388848,0.9747283815470021,-4.153878493113491e-17
-2.393534082440243,-1.5479979687802778,-1.653987391612629,0.060392706803113816,1.6081359190427946,2.2874537956727124e-18,1.3803103565682822,-1.5479979687802778,-1.653987391612629,0.060392706803113816,0.9758841336240629,-4.143552841461427e-17
-2.392125551330915,-1.5474800785984093,-1.6525132413031214,0.05840066631173757,1.6067273879334667,2.201090264909293e-18,1.3791425700516333,-1.5474800785984095,-1.6525132413031212,0.05840066631173757,0.9770519201407116,-4.1331360637075463e-17
-2.3907035690702996,-1.5469642187270543,-1.651045734798607,0.05641729993586808,1.605305405672851,2.11391085170162e-18,1.3779627570132194,-1.5469642187270545,-1.6510457347986065,0.05641729993586786,0.9782317331791257,-4.122628671303425e-17
-2.3892681773198396,-1.5464504077162011,-1.649584924606154,0.05444267873256203,1.6038700139223911,2.0259180038609763e-18,1.376770925751761,-1.5464504077162013,-1.6495849246061538,0.05444267873256203,0.979423564440584,-4.112031179971431e-17
-2.387819418462503,-1.5459386641706465,-1.6481308630466518,0.052476873627505194,1.6024212550650543,1.937114194632736e-18,1.3755670849558328,-1.5459386641706465,-1.6481308630466514,0.05247687362750475,0.9806274052365123,-4.101344109672338e-17
-2.386357335609784,-1.5454290067493557,-1.646683602253064,0.05051995541262655,1.6009591722123353,1.8475019227204037e-18,1.3743512437128746,-1.5454290067493557,-1.6466836022530638,0.05051995541262633,0.9818432464794703,-4.0905679845725564e-17
-2.3848819726086687,-1.5449214541647829,-1.6452431941686605,0.04857199474365026,1.5994838092112202,1.757083712310553e-18,1.373123411518268,-1.5449214541647829,-1.6452431941686605,0.04857199474365026,0.9830710786740768,-4.079703333011033e-17
-2.3833933740485485,-1.544416025182141,-1.6438096905452289,0.046633062137576786,1.5979952106511002,1.6658621130982401e-18,1.3718835982844713,-1.544416025182141,-1.6438096905452286,0.046633062137576564,0.9843108919078738,-4.0687506874658165e-17
-2.38189158526809,-1.5439127386186304,-1.6423831429412674,0.04470322797010473,1.5964934218706415,1.573839700313618e-18,1.370631814350208,-1.5439127386186309,-1.642383142941267,0.04470322797010473,0.985562675842137,-4.057710584520248e-17
-2.38037665236205,-1.5434116133426203,-1.640963602720155,0.04278256247298229,1.5949784889646017,1.4810190747490676e-18,1.369368070489715,-1.5434116133426206,-1.6409636027201548,0.04278256247298229,0.98682641970263,-4.046583564828844e-17
-2.3788486221880323,-1.5429126682727847,-1.6395511210483038,0.040871135731295416,1.593450458790584,1.387402862787205e-18,1.3680923779220384,-1.5429126682727847,-1.6395511210483038,0.040871135731295416,0.9881021122703066,-4.035370173082812e-17
-2.3773075423731855,-1.5424159223771916,-1.6381457488932905,0.038969017680688944,1.591909378975737,1.2929937164299207e-18,1.366804748320381,-1.5424159223771916,-1.6381457488932905,0.038969017680688944,0.989389741871964,-4.024070957975212e-17
-2.375753461320834,-1.5419213946723485,-1.636747537021969,0.03707627810452441,1.5903552979233857,1.1977943133278977e-18,1.3655051938214982,-1.5419213946723485,-1.636747537021969,0.03707627810452441,0.9906892963708469,-4.0126864721658055e-17
-2.374186428217039,-1.5414291042221997,-1.6353565359985631,0.0351929866309697,1.5887882648195906,1.101807356811206e-18,1.364193727035139,-1.5414291042222,-1.635356535998563,0.0351929866309697,0.992000763157206,-4.0012172722455416e-17
-2.372606493037087,-1.5409390701370773,-1.63397279618274,0.03331921273002414,1.5872083296396386,1.0050355759206263e-18,1.3628703610535338,-1.5409390701370773,-1.63397279618274,0.03331921273002414,0.9933241291388112,-3.989663918700743e-17
-2.371013706551899,-1.5404513115726046,-1.632596367727666,0.031455025710477535,1.5856155431544503,9.0748172543982e-19,1.3615351094609132,-1.5404513115726046,-1.632596367727666,0.031455025710477535,0.9946593807314318,-3.978026975876875e-17
-2.369408120334357,-1.539965847728556,-1.631227300578041,0.029600494716804038,1.5840099569369088,8.09148585928275e-19,1.3601879863430764,-1.539965847728556,-1.631227300578041,0.029600494716804038,0.9960065038492686,-3.966307011942067e-17
-2.367789786765547,-1.5394826978476666,-1.6298656444681179,0.027755688725991323,1.5823916233680986,7.100389637552294e-19,1.3588290062969826,-1.5394826978476668,-1.6298656444681179,0.027755688725991545,0.9973654838953625,-3.954504598850201e-17
-2.3661587590409034,-1.5390018812143953,-1.6285114489196997,0.025920676544301857,1.5807605956434552,6.1015569113413245e-19,1.357458184440394,-1.5390018812143949,-1.6285114489197001,0.025920676544301857,0.9987363057519512,-3.942620312303827e-17
-2.3645150911762647,-1.5385234171536415,-1.6271647632401245,0.024095526803972867,1.5791169277788162,5.095016261581575e-19,1.356075536421523,-1.5385234171536413,-1.6271647632401247,0.024095526803972867,1.0001189537708222,-3.93065473171652e-17
-2.362858838013827,-1.5380473250294153,-1.6258256365202242,0.022280307959846368,1.5774606746163786,4.0807965283656514e-19,1.3546810784287286,-1.5380473250294158,-1.625825636520224,0.02228030795984659,1.0015134117636164,-3.9186084401751066e-17
-2.3611900552279907,-1.537573624243459,-1.6244941176322734,0.020475088285939247,1.5757918918305425,3.0589268113163377e-19,1.3532748272002273,-1.5375736242434592,-1.624494117632273,0.020475088285939025,1.0029196629921178,-3.90648202440146e-17
-2.3595087993311,-1.5371023342338193,-1.62317025522792,0.018679935871946052,1.5741106359336516,2.0294364699657298e-19,1.3518568000338238,-1.5371023342338193,-1.62317025522792,0.018679935871946052,1.0043376901585213,-3.8942760747139925e-17
-2.357815127679068,-1.5366334744733763,-1.6218540977360936,0.016894918619676735,1.57241696428162,9.923551241426281e-20,1.350427014796665,-1.5366334744733765,-1.6218540977360936,0.016894918619676957,1.00576747539568,-3.88199118498883e-17
-2.3561090984768844,-1.5361670644683236,-1.6205456933609026,0.015120104239433108,1.570710935079436,-5.2287345633383724e-21,1.3489854899350027,-1.5361670644683236,-1.6205456933609026,0.015120104239433108,1.0072090002573424,-3.869627952620631e-17
-2.3543907707839957,-1.5357031237565961,-1.6192450900795148,0.013355560246317788,1.5689926073865472,-1.104460797750055e-19,1.3475322444839755,-1.5357031237565963,-1.6192450900795146,0.013355560246317788,1.0086622457083696,-3.857186978483149e-17
-2.352660204519566,-1.5352416719062587,-1.6179523356400167,0.011601353956482319,1.5672620411221176,-2.1641348290905981e-19,1.3460672980773936,-1.5352416719062592,-1.6179523356400165,0.01160135395648254,1.0101271921149515,-3.844668866889426e-17
-2.3509174604675973,-1.5347827285138407,-1.6166674775592647,0.009857552483312215,1.5655192970701488,-3.2312787746172954e-19,1.344590670957527,-1.5347827285138407,-1.6166674775592647,0.009857552483312215,1.011603819234818,-3.832074225551651e-17
-2.3491626002819195,-1.5343263132026246,-1.6153905631207137,0.008124222733545183,1.563764436884471,-4.3058617069442765e-19,1.3431023839849008,-1.5343263132026248,-1.6153905631207135,0.008124222733545183,1.0130921062074443,-3.819403665540763e-17
-2.3473956864910317,-1.5338724456208892,-1.6141216393722373,0.00640143140333338,1.5619975230935832,-5.387852435907215e-19,1.3416024586480866,-1.5338724456208894,-1.6141216393722368,0.006401431403333158,1.0145920315442585,-3.806657801245721e-17
-2.3456167825028063,-1.5334211454401039,-1.6128607531239276,0.0046892449742383935,1.5602186191053578,-6.477219508119832e-19,1.3400909170734856,-1.5334211454401039,-1.6128607531239276,0.0046892449742383935,1.0161035731188595,-3.793837250332441e-17
-2.343825952609031,-1.5329724323530751,-1.6116079509458838,0.0029877297091658317,1.5584277892115825,-7.57393120652998e-19,1.3385677820351063,-1.532972432353075,-1.611607950945884,0.0029877297091658317,1.0176267081572385,-3.780942633702462e-17
-2.342023261989809,-1.5325263260720472,-1.6103632791659872,0.0012969516482412846,1.5566250985923609,-8.67795554996137e-19,1.3370330769643246,-1.5325263260720472,-1.6103632791659874,0.0012969516482415067,1.0191614132280205,-3.767974575451268e-17
-2.340208776717785,-1.532082846326756,-1.60912678386766,-0.0003830233953772133,1.5548106133203363,-9.789260292655831e-19,1.3354868259596335,-1.532082846326756,-1.60912678386766,-0.0003830233953772133,1.0207076642327115,-3.7549337028263697e-17
-2.3383825637622158,-1.5316420128624342,-1.6078985108876116,-0.002052129839747341,1.5529844003647673,-1.0907812923801683e-18,1.3339290537963677,-1.531642012862434,-1.6078985108876116,-0.002052129839747563,1.0222654363959773,-3.741820646185039e-17
